 DATE-TIME: 
2016-DEC-14 09:41:51
 REASON: 
Start Run           
 LATTICE: 
 CHESS_ARC_PRETZEL_20160206_40M         
 CONDX: 
      477350        
 LOCATION: 
Q15WA_H1            
 DRIVE: 
+1.8353900000000E+09
 CENTER: 
     1.835390000E+09
 START: 
     1.834890000E+09
 STOP: 
     1.835890000E+09
 BANDWIDTH: 
     5.100000000E+03
 SPAN: 
     1.000000000E+06
 CSR CERN CUR: 
       62069
 NPOS: 
          20
 NELE: 
           0
 NBKT: 
          20
 SPACING: 
   14.00000         
 POS CURRENT: 
        5930
 ELE CURRENT: 
           0
 XFR PAN LED :
 -1,  -1,  -1,  -1,  -1,  -1,  -1,  -1, 
 CHIC: 
           0        
 SOLN: 
           0        
    -107.5987854,
    -108.6275253,
    -109.2728729,
    -108.8661728,
    -110.0417023,
    -110.3758316,
    -107.9798508,
    -109.5222015,
    -109.5198059,
    -108.5715332,
    -108.6007004,
    -107.5264053,
    -107.6873627,
    -103.6543198,
     -99.6171799,
     -97.7879257,
     -94.8631821,
     -93.2392654,
     -93.0120850,
     -93.0950546,
     -94.1713409,
     -96.6281433,
    -100.3260574,
    -103.8997116,
    -106.7867203,
    -108.1026382,
    -110.5249481,
    -107.8933868,
    -107.5966339,
    -108.1420975,
    -107.3252258,
    -107.2534409,
    -109.1675568,
    -107.9687576,
    -107.2532272,
    -107.6052933,
    -108.2081757,
    -107.2819901,
    -106.2798233,
    -108.1184921,
    -108.7136536,
    -106.0002060,
    -107.7588806,
    -108.4671707,
    -108.1783752,
    -108.5705032,
    -105.6201096,
    -109.1439209,
    -106.6679993,
    -107.3900604,
    -106.6631470,
    -104.7726746,
    -106.4309311,
    -106.4861450,
    -106.1675873,
    -107.4580460,
    -106.5287857,
    -104.9543152,
    -106.8621292,
    -106.4530792,
    -105.9835815,
    -101.5372925,
     -96.0689087,
     -88.6939697,
     -82.7916183,
     -78.2941208,
     -74.6956787,
     -72.1987000,
     -70.6103973,
     -69.9282913,
     -70.1538010,
     -71.2864227,
     -73.4722290,
     -76.5536194,
     -80.6660080,
     -85.9200134,
     -92.7062149,
    -100.5106125,
    -104.1473465,
    -105.3443756,
    -104.5118179,
    -104.8546448,
    -102.8712769,
    -104.1328049,
    -106.0486374,
    -103.9537582,
    -104.7036285,
    -103.9155350,
    -103.5555954,
    -105.5115891,
    -105.0230789,
    -105.5638123,
    -104.4652328,
    -103.2421951,
    -104.3738480,
    -104.9484863,
    -103.5102005,
    -103.8305054,
    -106.7002182,
    -103.4564819,
    -104.5167389,
    -104.1692123,
    -104.1144791,
    -102.4510727,
    -104.9952011,
    -106.2171478,
    -104.6932526,
    -106.0075073,
    -104.1995697,
    -102.2183456,
    -102.6838226,
    -102.0718918,
    -100.7463837,
    -101.7817688,
    -100.2784500,
    -105.4624329,
    -103.7956085,
    -104.6115417,
    -102.3685532,
    -103.2576447,
    -102.8043213,
    -102.7024307,
    -101.3432617,
    -103.5370255,
    -102.1227341,
    -101.5614700,
    -101.5885849,
    -100.7609634,
    -103.0138092,
    -103.2867126,
    -100.7299118,
    -101.9629059,
    -100.9579544,
    -102.5971603,
    -101.2635956,
    -102.5345993,
    -104.0124054,
    -100.7723923,
    -101.0920563,
    -101.4836044,
     -99.7328796,
    -100.5634689,
    -101.6255341,
    -101.3193436,
    -102.4126358,
     -98.0255203,
    -101.5717163,
    -101.5055466,
    -102.3010101,
    -100.0672531,
     -98.0603333,
     -99.1952057,
     -98.6015472,
     -98.9509277,
     -98.0495148,
     -99.7630920,
     -99.5124588,
     -98.4615250,
     -98.3958435,
     -98.8995361,
     -99.4485703,
     -97.5998230,
     -98.4345703,
     -97.9573059,
    -100.8596573,
     -98.6186295,
     -98.3298798,
     -98.4019012,
     -98.0392761,
     -98.8020401,
     -97.8524017,
     -98.9421234,
     -98.4943771,
     -98.5089798,
     -96.8385391,
     -97.4379044,
     -96.9032288,
     -95.8821945,
     -97.3079147,
     -96.0399704,
     -97.7703018,
     -97.7706451,
     -96.5350952,
     -95.2651978,
     -95.0274200,
     -97.3456421,
     -99.5554886,
     -99.1511307,
     -96.2153931,
     -98.6901779,
     -97.1451263,
     -97.3337860,
     -97.7532349,
     -94.8559494,
     -96.7577515,
     -97.3850708,
     -96.0357666,
     -95.9626160,
     -95.3933334,
     -97.0953293,
     -95.9879608,
     -96.1766663,
     -95.5027695,
     -95.4722748,
     -96.3739700,
     -97.0236664,
     -95.6980591,
     -96.0959625,
     -97.2751007,
     -96.1525345,
     -95.1528091,
     -95.0700760,
     -94.4947357,
     -95.1871414,
     -95.5572891,
     -95.6693802,
     -96.4261398,
     -94.2779465,
     -94.7609177,
     -94.4068909,
     -95.1634064,
     -94.0742111,
     -95.0286789,
     -94.8413239,
     -92.6475449,
     -93.9757767,
     -93.9842224,
     -92.5951462,
     -93.9084702,
     -92.9279480,
     -93.8310089,
     -94.0167389,
     -92.7760162,
     -96.1547470,
     -94.1564713,
     -92.8859940,
     -92.8676147,
     -92.9040146,
     -93.7496567,
     -94.0937500,
     -92.8715973,
     -92.9199219,
     -90.8040314,
     -92.2652664,
     -92.1612778,
     -92.8447418,
     -92.9485779,
     -93.1023483,
     -91.0905838,
     -91.7419968,
     -91.8976212,
     -91.9579620,
     -90.6242981,
     -90.5405884,
     -90.8237991,
     -90.6652298,
     -90.5872879,
     -89.7336197,
     -90.7612839,
     -91.6480713,
     -89.5097504,
     -88.3455048,
     -88.6212387,
     -88.0149231,
     -86.8041992,
     -87.7118988,
     -85.7421646,
     -80.7191315,
     -69.0304794,
     -58.9646263,
     -50.5535202,
     -43.4732361,
     -37.7545662,
     -33.1687698,
     -29.6469498,
     -27.1350632,
     -25.5730534,
     -24.9323368,
     -25.2064610,
     -26.3983593,
     -28.5299721,
     -31.6415615,
     -35.7700729,
     -41.0272064,
     -47.4991150,
     -55.4092522,
     -64.8803635,
     -75.9431000,
     -84.8290100,
     -86.8440781,
     -86.5129242,
     -87.6785812,
     -88.3123474,
     -89.3395233,
     -89.9821320,
     -90.2262573,
     -88.1941681,
     -91.2497635,
     -88.1783752,
     -89.9830856,
     -90.1688156,
     -90.4783173,
     -92.4667511,
     -90.7875214,
     -92.0830078,
     -92.9224014,
     -92.4916992,
     -91.2519531,
     -92.1986465,
     -92.5252533,
     -90.6931229,
     -93.4490280,
     -93.4924622,
     -93.9162140,
     -93.0371780,
     -92.6426926,
     -93.0081482,
     -91.7108383,
     -92.8935013,
     -92.1483078,
     -93.9258499,
     -93.8996506,
     -93.2700272,
     -94.0242462,
     -93.5388641,
     -94.0911789,
     -93.0664368,
     -94.4060974,
     -93.3309250,
     -94.2551956,
     -95.5657349,
     -93.9203110,
     -94.0530701,
     -93.8774033,
     -93.8834991,
     -93.4470901,
     -94.6218338,
     -95.6298523,
     -95.2349777,
     -92.5260696,
     -94.8917923,
     -97.0427551,
     -94.5238266,
     -93.5162354,
     -96.6125336,
     -96.4964218,
     -96.8332443,
     -95.4581375,
     -95.4240723,
     -94.7439270,
     -95.0054398,
     -96.4248505,
     -94.7151260,
     -95.2466202,
     -96.0062637,
     -96.1667786,
     -95.3952026,
     -95.3544464,
     -96.6841888,
     -99.2321777,
     -96.0825577,
     -97.1867905,
     -95.9442139,
     -94.4772415,
     -95.5508881,
     -96.5525055,
     -96.9856415,
     -96.1183395,
     -96.5866470,
     -95.8154144,
     -96.2610550,
     -95.6464767,
     -96.5328751,
     -95.5707245,
     -95.3944168,
     -97.8358307,
     -99.2672119,
     -96.9660797,
     -98.1975098,
     -96.9918213,
     -96.6314392,
     -97.9239960,
     -96.5299377,
     -96.4764709,
     -97.4101715,
     -96.0369720,
     -95.9032288,
     -97.4542770,
     -98.7995148,
     -96.7568741,
     -98.2967834,
     -98.6050644,
     -97.2319641,
     -99.0056458,
     -97.3331528,
     -98.0875168,
     -96.5410995,
     -96.9365997,
     -97.3706131,
    -100.0074310,
     -97.8055954,
     -97.0175018,
     -96.8722229,
     -96.8368378,
    -100.8673248,
    -100.1858521,
    -100.0716019,
     -99.7071686,
     -99.0734406,
    -101.2360306,
     -99.7077866,
    -100.5729294,
     -97.1419449,
     -98.5993729,
     -99.8303604,
     -99.8819580,
    -101.1514053,
     -99.9857407,
     -99.2790985,
    -100.4333725,
     -99.8303833,
    -100.5009918,
    -101.2845306,
     -98.3867111,
     -99.2795563,
     -99.4902573,
    -100.4457016,
     -99.4302902,
     -99.6149445,
    -100.2736282,
    -102.5551605,
    -100.7170181,
    -101.6020432,
    -103.9055634,
    -100.9697266,
    -102.9277191,
    -101.6650543,
    -100.2521362,
    -101.9731827,
    -103.5400696,
    -101.5861664,
    -102.4698792,
    -100.7353745,
    -102.3353882,
    -101.9035187,
    -103.9333954,
    -102.1914673,
    -102.6973572,
    -102.2011795,
    -102.3121490,
    -103.0073395,
     -98.6369858,
     -91.5776215,
     -84.5759125,
     -78.4985275,
     -73.6946945,
     -70.0164566,
     -67.3608093,
     -65.6060791,
     -64.8119812,
     -64.9813385,
     -65.9838867,
     -67.9809265,
     -70.8753128,
     -74.9508057,
     -79.8694534,
     -86.0447540,
     -93.9544525,
    -101.9332962,
    -103.7373199,
    -103.7243118,
    -104.3506088,
    -104.0696259,
    -103.4300385,
    -104.3247375,
    -104.4455795,
    -105.2146988,
    -104.6436157,
    -106.1331482,
    -103.9693222,
    -104.1286163,
    -105.1537399,
    -104.8817062,
    -105.1936493,
    -104.7346573,
    -104.7456970,
    -103.6879196,
    -103.6693420,
    -105.5748596,
    -105.7861481,
    -105.7019958,
    -105.4490204,
    -108.2368317,
    -104.0158615,
    -104.8828125,
    -105.2871094,
    -107.0802841,
    -105.6646729,
    -104.8196564,
    -105.0539017,
    -107.0084305,
    -105.2024460,
    -107.9454498,
    -104.6516800,
    -104.5011673,
    -105.6652679,
    -106.6092224,
    -107.7237701,
    -107.3377380,
    -105.8360214,
    -107.5432510,
    -106.6529770,
    -107.1242218,
    -105.0118027,
    -107.2532654,
    -106.8711395,
    -104.6271744,
    -105.9646378,
    -107.0225525,
    -105.8319168,
    -104.5890884,
    -105.7717972,
    -106.7991180,
    -107.5357513,
    -107.0192490,
    -106.4784088,
    -107.0421524,
    -107.2046204,
    -107.2855835,
    -108.0419006,
    -104.1340561,
    -103.8411560,
     -99.5869064,
     -96.3677521,
     -93.0772095,
     -91.4937515,
     -91.1971359,
     -91.2808838,
     -91.9834061,
     -94.3044662,
     -97.4217224,
    -102.4267654,
    -105.2700882,
    -105.8817673,
    -107.2426453,
    -107.7386093,
    -109.4886856,
    -107.6258698,
    -106.2626877,
    -108.8519669,
    -110.1466751,
    -106.8252487,
    -107.5204391,
    -107.1344528,
    -107.7436905,
    -107.8529968,
    -108.9041138,
    -107.6718903,
    -106.8010254,
    -108.5093231,
    -107.9213791,
    -106.9235077,
    -108.2178268,
    -107.3414841,
    -109.3820190,
    -107.6258698,
    -109.3364182,
    -107.2291260,
    -108.1679535,
    -106.6315536,
    -108.1263123,
    -107.2256851,
    -108.3900223,
    -107.7485199,
    -108.3506775,
    -107.5281296,
    -110.3168259,
    -109.6223068,
    -109.2935410,
    -107.6191483,
    -106.8179550,
    -107.6404419,
    -107.6580276,
    -109.0989380,
    -110.1290436,
    -108.8019791,
    -110.5079269,
    -108.3183517,
    -107.8514481,
    -110.3869247,
    -109.8246841,
    -110.4786301,
    -108.9677353,
    -108.0725784,
    -108.7242813,
    -106.4340439,
    -109.0854797,
    -108.9005661,
    -109.5391235,
    -109.2857590,
    -107.9240875,
    -109.4112320,
    -108.4774704,
    -109.5505295,
    -109.7688522,
    -109.0995483,
    -109.1679535,
    -107.8383408,
    -109.8018646,
    -108.8310623,
    -110.5292969,
    -110.4996796,
    -108.9621964,
    -107.5651093,
    -109.8038330,
    -110.0993118,
    -109.2340622,
    -108.4614105,
    -110.4647522,
    -110.1212769,
    -108.7445602,
    -109.8993759,
    -109.4134064,
    -110.9009399,
    -109.9700623,
    -110.8694611,
    -110.2642136,
    -107.5041962,
    -109.7061691,
    -108.2770233,
    -111.1518707,
    -110.2605743,
    -107.7071991,
    -111.3001556,
    -108.8731918,
    -109.5740051,
    -110.0460815,
    -109.2909241,
    -109.8658524,
    -109.5401688,
    -110.1487732,
    -107.0775299,
    -108.9538727,
    -107.8663864,
    -109.3151703,
    -110.7063370,
    -110.1650085,
    -108.6826019,
    -107.9583740,
    -109.0144730,
    -110.5457382,
    -107.4884262,
    -109.6409988,
    -108.1049881,
    -109.5216599,
    -108.4887085,
    -107.6388550,
    -111.2108459,
    -110.2698517,
    -108.5951157,
    -109.5352173,
    -110.1322861,
    -106.3259277,
    -101.4603348,
     -97.9209671,
     -95.4278946,
     -93.6861649,
     -92.6636658,
     -92.9473724,
     -93.8749084,
     -96.2770386,
     -99.6752167,
    -103.5472870,
    -106.1717453,
    -109.0872955,
    -109.8751297,
    -110.4171295,
    -108.3357391,
    -110.7521820,
    -110.7494431,
    -110.2835159,
    -107.6260071,
